customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,charges_per_month,addon_count,churn_prob,risk_tier
1304-NECVQ,1,0,0,0,9,0,0,DSL,1,0,1,1,1,1,Month-to-month,0,Mailed check,58.5,539.85,1,59.98,5,0.4419157,Medium
8945-GRKHX,0,1,0,0,49,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.2,4718.25,1,96.29,2,0.81274194,High
6959-UWKHF,1,1,0,0,6,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,74.4,434.1,1,72.35,1,0.7782743,High
3815-SLMEF,1,0,1,0,6,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.3,545.2,1,90.87,4,0.9189541,High
5154-VEKBL,0,0,1,0,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),73.85,1284.2,1,80.26,0,0.7900554,High
5655-JSMZM,1,1,1,0,7,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.55,646.85,1,92.41,1,0.90811425,High
4505-EXZHB,1,0,0,0,25,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.75,692.1,1,27.68,0,0.061283577,Low
4587-VVTOX,1,1,0,0,20,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.8,1727.5,1,86.38,1,0.7082855,High
4652-NNHNY,1,0,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,86.6,1,21.65,0,0.79338074,High
8972-HJWNV,0,0,0,0,28,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.7,2979.5,1,106.41,4,0.8422021,High
8515-OCTJS,0,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.25,24.25,1,24.25,0,0.86847925,High
2860-RANUS,1,0,0,0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.5,837.95,1,76.18,0,0.8439465,High
5261-QSHQM,1,0,0,0,4,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,93.5,362.2,1,90.55,3,0.83826536,High
8868-WOZGU,1,1,1,0,54,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),101.5,5373.1,1,99.5,3,0.5774781,Medium
1334-FJSVR,0,0,0,0,28,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.9,2068.55,1,73.88,1,0.5109826,Medium
7625-XCQRH,1,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,131.65,1,65.82,0,0.88852406,High
1731-TVIUK,0,0,0,0,1,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.05,24.05,1,24.05,0,0.6724108,High
0406-BPDVR,1,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,50.55,50.55,1,50.55,1,0.7685145,High
0618-XWMSS,0,0,0,0,14,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.55,1415.55,1,101.11,3,0.89241534,High
5276-KQWHG,1,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.5,20.5,1,20.5,0,0.44998762,Medium
2565-JSLRY,0,0,0,0,4,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),74.8,321.9,1,80.47,1,0.8045726,High
6689-KXGBO,1,0,1,0,20,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,482.8,1,24.14,0,0.6368765,High
6615-NGGZJ,1,0,0,0,14,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),71.0,914.0,1,65.29,0,0.7242709,High
4255-DDUOU,1,1,0,0,30,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,40.3,1172.95,1,39.1,2,0.6788013,High
2984-MIIZL,1,0,0,0,3,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.6,155.35,1,51.78,3,0.8346709,High
5590-YRFJT,1,0,1,0,40,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,84.85,3303.05,1,82.58,2,0.74555147,High
3677-TNKIO,1,0,1,1,2,1,0,DSL,0,0,0,0,1,1,Month-to-month,0,Mailed check,65.7,134.35,1,67.18,2,0.5295721,Medium
9667-EQRXU,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.5,70.5,1,70.5,0,0.88848096,High
3329-WDIOK,1,0,0,0,10,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.85,953.45,1,95.34,3,0.8648403,High
2873-ZLIWT,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,19.75,1,19.75,0,0.63696635,High
3415-TAILE,0,0,1,1,14,1,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,65.45,937.6,1,66.97,3,0.23573501,Low
1915-IOFGU,0,1,1,0,58,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.7,5812.6,1,100.22,3,0.79396486,High
3045-XETSH,0,0,1,0,22,1,0,DSL,1,0,1,1,1,0,One year,1,Bank transfer (automatic),67.5,1544.05,1,70.18,4,0.1735889,Low
7239-HZZCX,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,69.6,1,69.6,0,0.9234171,High
7683-CBDKJ,0,0,1,0,49,1,1,DSL,1,0,1,1,1,1,One year,0,Electronic check,84.35,4059.35,1,82.84,5,0.27598235,Low
0946-CLJTI,1,1,1,0,68,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,6851.65,1,100.76,3,0.72563416,High
0628-CNQRM,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.05,78.05,1,78.05,1,0.9017286,High
7665-TOALD,0,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,73.6,520.0,1,74.29,0,0.77828825,High
0112-QWPNC,1,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.75,706.6,1,78.51,0,0.84348917,High
0324-BRPCJ,1,1,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.55,2264.05,1,94.34,2,0.8424879,High
2777-PHDEI,0,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.05,56.35,1,28.18,0,0.831752,High
1196-AMORA,0,1,1,0,27,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.55,2510.2,1,92.97,3,0.7922381,High
4282-YMKNA,0,0,0,0,57,0,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,39.3,2111.45,1,37.04,2,0.58426726,Medium
5356-RHIPP,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,20.25,1,20.25,0,0.6656767,High
9189-JWSHV,1,0,0,0,13,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,23.9,300.8,1,23.14,0,0.6467573,High
0746-JTRFU,1,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,85.45,85.45,1,85.45,2,0.9391077,High
0576-WNXXC,1,0,0,0,63,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Bank transfer (automatic),99.9,6137.0,1,97.41,3,0.29804277,Low
4628-CTTLA,0,0,0,0,25,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.8,2043.45,1,81.74,1,0.7539417,High
2876-VBBBL,0,0,1,0,35,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,2576.2,1,73.61,0,0.7742687,High
6834-NXDCA,0,0,1,0,71,0,0,DSL,0,1,0,0,1,1,Two year,0,Electronic check,49.35,3515.25,1,49.51,3,0.09882657,Low
5597-GLBUC,0,0,0,0,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,469.8,1,78.3,0,0.8541781,High
2748-MYRVK,1,0,0,0,15,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,101.25,1457.25,1,97.15,4,0.8613839,High
4822-YCXMX,0,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,18.95,185.6,1,20.62,0,0.30598944,Medium
9821-POOTN,1,0,0,0,37,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),28.6,973.55,1,26.31,1,0.33696842,Medium
6559-ILWKJ,1,1,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.35,41.85,1,20.92,0,0.7753257,High
4229-CZMLL,1,1,0,0,29,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Electronic check,98.65,2862.75,1,98.72,3,0.7175781,High
3663-MITLP,0,1,1,0,5,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.9,343.95,1,68.79,1,0.8700471,High
9025-ZRPVR,1,1,0,0,28,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.3,2890.65,1,103.24,4,0.7954525,High
3285-UCQVC,1,0,1,0,11,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),96.2,1222.05,1,111.1,3,0.8399055,High
5482-PLVPE,0,0,1,0,55,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,104.15,5743.05,1,104.42,4,0.69608283,High
4902-OHLSK,0,1,0,0,24,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),102.95,2496.7,1,104.03,4,0.80471927,High
0495-ZBNGW,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,90.6,90.6,1,90.6,2,0.914692,High
2357-COQEK,1,0,0,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),50.8,288.05,1,48.01,1,0.5204353,Medium
3737-GCSPV,0,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,90.05,368.1,1,92.02,2,0.8904517,High
4088-YLDSU,1,0,1,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.85,256.6,1,85.53,0,0.90990704,High
2034-CGRHZ,0,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,68.5,68.5,1,68.5,0,0.9236912,High
5797-APWZC,0,0,0,0,11,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,791.75,1,71.98,1,0.7650168,High
3683-QKIUE,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.95,69.95,1,69.95,0,0.89294857,High
4228-ZGYUW,0,0,0,0,5,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,70.05,346.4,1,69.28,3,0.78223526,High
3519-ZKXGG,0,0,0,0,8,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,94.0,773.65,1,96.71,3,0.8829147,High
6416-TVAIH,1,0,1,1,22,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,61.15,1422.05,1,64.64,3,0.0903403,Low
5108-ADXWO,0,0,1,0,29,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,84.45,2467.1,1,85.07,2,0.71869373,High
3066-RRJIO,0,0,1,0,13,1,1,DSL,0,0,1,0,1,1,One year,1,Mailed check,75.3,989.45,1,76.11,3,0.4372907,Medium
6715-OFDBP,1,1,1,0,43,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Mailed check,109.55,4830.25,1,112.33,5,0.5970507,Medium
1567-DSCIC,1,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.6,59.75,1,19.92,0,0.42942378,Medium
2150-UWTFY,0,1,0,0,2,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),66.4,94.55,1,47.28,3,0.69882697,High
2683-BPJSO,0,1,1,0,66,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),100.05,6871.9,1,104.12,3,0.68442625,High
2157-MXBJS,0,0,0,0,62,1,1,Fiber optic,1,1,0,1,0,1,One year,0,Electronic check,102.0,6529.25,1,105.31,4,0.42260492,Medium
9360-AHGNL,0,0,1,0,17,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Credit card (automatic),90.2,1454.15,1,85.54,3,0.5897302,Medium
1087-UDSIH,0,0,1,0,56,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.15,1327.15,1,23.7,0,0.050831463,Low
5485-WUYWF,1,0,0,0,31,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),79.85,2404.15,1,77.55,1,0.588649,Medium
2632-UCGVD,1,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,49.6,114.7,1,57.35,1,0.7413789,High
5445-PZWGX,1,1,1,0,66,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),105.95,6975.25,1,105.69,4,0.57168,Medium
9170-CCKOU,0,0,0,0,3,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,91.85,257.05,1,85.68,2,0.84004986,High
1043-YCUTE,1,0,1,1,1,0,0,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,40.1,40.1,1,40.1,2,0.7056116,High
3814-MLAXC,1,1,0,0,31,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.9,2217.15,1,71.52,0,0.7462037,High
1226-UDFZR,1,0,0,0,14,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,89.8,1129.1,1,80.65,2,0.7877791,High
6425-YQLLO,1,0,1,1,35,1,1,DSL,1,0,1,1,1,0,Month-to-month,0,Electronic check,72.25,2568.55,1,73.39,4,0.14606473,Low
5442-UTCVD,1,1,0,0,37,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.55,3580.3,1,96.76,2,0.80446696,High
7734-DBOAI,1,0,0,0,7,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),40.1,293.3,1,41.9,2,0.6482204,High
2091-RFFBA,0,1,0,0,24,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.25,2440.15,1,101.67,3,0.8546004,High
2114-MGINA,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,79.55,79.55,1,79.55,1,0.9017286,High
4489-SNOJF,1,0,0,0,32,1,1,Fiber optic,0,0,0,0,1,0,One year,0,Electronic check,84.05,2781.85,1,86.93,1,0.37919727,Medium
6899-PPEEA,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.1,89.1,1,89.1,2,0.94282424,High
2187-LZGPL,1,0,1,0,17,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Electronic check,94.4,1607.2,1,94.54,3,0.7668962,High
4597-NUCQV,0,0,0,0,19,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,78.25,1490.95,1,78.47,2,0.70058995,High
9019-QVLZD,0,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.15,92.65,1,46.32,0,0.8433893,High
3707-LRWZD,1,1,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.75,606.25,1,75.78,0,0.85644376,High
1455-ESIQH,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.1,19.1,1,19.1,0,0.6409556,High
2979-SXESE,0,1,1,0,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.3,80.3,1,80.3,1,0.91304356,High
4013-TLDHQ,1,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.9,74.9,1,74.9,1,0.9267505,High
3754-DXMRT,1,1,0,0,9,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.85,751.65,1,83.52,1,0.86442035,High
7130-VTEWQ,0,0,0,0,3,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.75,66.95,1,22.32,0,0.72974825,High
6121-VZNQB,1,1,0,0,49,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.85,4515.85,1,92.16,2,0.6383439,High
7903-CMPEY,1,0,1,0,2,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),79.7,165.0,1,82.5,2,0.82121664,High
6996-KNSML,0,0,1,0,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),57.55,3046.4,1,55.39,3,0.07503043,Low
1704-NRWYE,1,0,1,0,21,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.5,1808.7,1,86.13,1,0.80108845,High
2592-SEIFQ,1,0,1,0,69,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.95,7446.9,1,107.93,4,0.75105864,High
7481-ATQQS,0,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.1,25.1,1,25.1,0,0.88543576,High
8642-GVWRF,0,0,0,0,39,0,0,DSL,1,1,0,1,1,0,Month-to-month,1,Credit card (automatic),48.95,1880.85,1,48.23,4,0.36692473,Medium
3400-ESFUW,0,0,1,0,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),83.55,477.55,1,79.59,2,0.77788454,High
2057-ZBLPD,1,1,0,0,17,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,89.15,1496.9,1,88.05,3,0.7899517,High
5502-RLUYV,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,70.45,1,70.45,0,0.89248085,High
0023-HGHWL,0,0,1,0,58,1,0,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),60.3,3563.8,1,61.44,3,0.12607297,Low
9039-RBEEE,0,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.75,24.75,1,24.75,0,0.66125673,High
8417-FMLZI,0,0,1,0,19,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Electronic check,103.3,2012.7,1,105.93,4,0.82204545,High
1792-UXAFY,0,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.5,242.05,1,80.68,1,0.87725097,High
0515-YPMCW,1,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,63.75,1,21.25,0,0.3437903,Medium
0378-XSZPU,0,1,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.9,260.9,1,86.97,1,0.89254737,High
4729-XKASR,1,1,0,0,30,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.7,2967.35,1,98.91,3,0.82210505,High
5449-FIBXJ,0,0,0,0,15,1,1,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),58.6,939.7,1,62.65,2,0.4857558,Medium
9837-BMCLM,0,0,1,0,10,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.5,1037.75,1,103.78,3,0.93781984,High
0137-UDEUO,1,0,0,0,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.45,50.45,1,50.45,1,0.8058348,High
6161-UUUTA,0,0,1,0,38,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,94.65,3624.3,1,95.38,3,0.7517461,High
6543-XRMYR,1,0,0,0,1,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),100.25,100.25,1,100.25,3,0.9412771,High
4925-LMHOK,1,0,0,0,16,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,88.45,1422.1,1,88.88,2,0.8363388,High
1455-UGQVH,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.85,69.85,1,69.85,0,0.9221682,High
8280-MQRQN,0,0,0,0,12,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),81.7,858.6,1,71.55,2,0.59893113,Medium
2037-SGXHH,0,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.9,324.3,1,81.08,1,0.86964774,High
3178-FESZO,1,0,0,0,15,1,1,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.4,399.6,1,26.64,0,0.3491738,Medium
6087-MVHJH,0,1,1,0,41,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),83.75,3273.55,1,79.84,2,0.6581954,High
4603-JANFB,1,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.4,69.4,1,69.4,0,0.9032514,High
3018-TFTSU,1,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,541.15,1,77.31,0,0.85041714,High
4806-KEXQR,1,1,1,0,42,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.15,3229.4,1,76.89,1,0.6252775,High
7083-YNSKY,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,70.1,1,70.1,0,0.9296991,High
2479-BRAMR,1,0,0,0,12,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,78.3,909.25,1,75.77,1,0.78930014,High
7434-SHXLS,0,0,0,0,55,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.8,5283.95,1,96.07,2,0.76548195,High
7908-QCBCA,1,0,0,0,17,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.4,1617.5,1,95.15,3,0.7789487,High
6711-FLDFB,1,0,0,0,1,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Electronic check,84.3,84.3,1,84.3,2,0.8954376,High
3714-JTVOV,1,1,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),92.45,6440.25,1,89.45,6,0.045398556,Low
4702-IOQDC,1,1,1,0,11,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.55,1131.2,1,102.84,3,0.9387543,High
6178-KFNHS,0,1,0,0,8,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.25,585.95,1,73.24,1,0.8577958,High
1264-BYWMS,0,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.95,19.95,1,19.95,0,0.48257783,Medium
9658-WYUFB,0,0,1,0,23,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,99.25,2186.4,1,95.06,4,0.80101246,High
2013-SGDXK,1,0,0,0,39,1,0,Fiber optic,0,0,1,1,0,0,Two year,1,Electronic check,80.45,3201.55,1,82.09,2,0.260664,Low
8580-QVLOC,0,0,1,0,9,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.35,661.25,1,73.47,1,0.82331115,High
2012-NWRPA,1,0,0,0,15,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.75,1111.85,1,74.12,1,0.83135694,High
8808-ELEHO,1,0,1,0,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,3046.15,1,101.54,3,0.8650078,High
3506-LCJDC,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,69.35,1,69.35,0,0.9221682,High
3934-HXCFZ,1,0,0,0,3,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Electronic check,85.8,272.2,1,90.73,2,0.79370636,High
7666-WKRON,0,0,1,0,67,1,1,DSL,1,0,1,0,1,1,Two year,1,Electronic check,79.7,5293.4,1,79.01,4,0.13407184,Low
4910-AQFFX,1,1,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.55,50.55,1,50.55,0,0.7823799,High
2154-KVJFF,0,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.55,80.55,1,80.55,1,0.93864614,High
9647-ERGBE,1,0,1,0,12,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.5,916.9,1,76.41,2,0.8527329,High
3428-XZMAZ,1,0,0,0,22,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,84.3,1855.65,1,84.35,2,0.61011016,High
0378-TOVMS,0,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,67.75,116.65,1,58.32,0,0.8784427,High
4355-HBJHH,1,1,0,0,27,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.25,2287.25,1,84.71,1,0.78071284,High
9058-CBREO,1,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.05,830.7,1,83.07,1,0.8077928,High
0318-QUUOB,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,20.0,1,20.0,0,0.6105899,High
5520-FVEWJ,1,0,0,0,22,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.8,1054.6,1,47.94,1,0.40470427,Medium
5572-ZDXHY,1,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.05,85.05,1,85.05,1,0.9479252,High
3750-CKVKH,1,0,1,0,21,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,102.8,2110.15,1,100.48,5,0.7787133,High
8063-GBATB,1,0,0,0,6,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Mailed check,99.95,547.65,1,91.28,4,0.83318764,High
4547-KQRTM,0,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),117.8,8684.8,1,120.62,6,0.3350707,Medium
4877-EVATK,1,1,0,0,54,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.5,4370.25,1,80.93,1,0.6578943,High
7639-SUPCW,0,0,1,0,3,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),79.65,251.75,1,83.92,1,0.8544593,High
1069-XAIEM,0,0,0,0,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.7,740.3,1,92.54,3,0.8842921,High
4658-HCOHW,0,0,0,0,5,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,92.5,452.7,1,90.54,2,0.9075546,High
3440-JPSCL,1,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.45,19.45,1,19.45,0,0.4630992,Medium
2889-FPWRM,1,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.55,166.3,1,83.15,0,0.9125682,High
